"subject" "activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.correlation...X.Z" "tBodyAcc.correlation...Y.Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.correlation...X.Z" "tGravityAcc.correlation...Y.Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.correlation...X.Z" "tBodyAccJerk.correlation...Y.Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.correlation...X.Z" "tBodyGyro.correlation...Y.Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.correlation...X.Z" "tBodyGyroJerk.correlation...Y.Z" "tBodyAccMag.arCoeff..3" "tBodyAccMag.arCoeff..4" "tGravityAccMag.arCoeff..3" "tGravityAccMag.arCoeff..4" "tBodyAccJerkMag.arCoeff..3" "tBodyAccJerkMag.arCoeff..4" "tBodyGyroMag.arCoeff..3" "tBodyGyroMag.arCoeff..4" "tBodyGyroJerkMag.arCoeff..3" "tBodyGyroJerkMag.arCoeff..4" "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.bandsEnergy...1.24.2" "fBodyAcc.bandsEnergy...25.48.2" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.bandsEnergy...1.24.2" "fBodyAccJerk.bandsEnergy...25.48.2" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.bandsEnergy...1.24.2" "fBodyGyro.bandsEnergy...25.48.2" "fBodyAccMag.skewness.." "fBodyAccMag.kurtosis.." "fBodyBodyAccJerkMag.skewness.." "fBodyBodyAccJerkMag.kurtosis.." "fBodyBodyGyroMag.skewness.." "fBodyBodyGyroMag.kurtosis.."
15 "1" 0.281760429833333 -0.0214787469515833 -0.117899130133333 -0.5937922045275 -0.0221724106541667 -0.157609530491667 0.264222092216667 0.413561126833333 0.0103205618666667 -0.957930804 -0.0108639210083333 0.137174148965 0.0752398995091667 0.0057696088915 -0.004767087487 -0.6638214979 0.163123390443333 -0.174329016084167 0.0260355479275 -0.099070568025 0.104538399256917 -0.740401135583333 -0.0677704952608333 0.0425251518083333 -0.1191544231525 -0.03956950465 -0.0681497732158333 -0.794567950666667 -0.0443457858591667 -0.041847436445 0.0546892098483333 -0.037118895412 0.0546892098483333 -0.037118895412 -0.0751870749975 -0.129605736230833 0.104052231675 -0.0111121746075 0.0576416126790417 -0.273827297941667 -0.614262843291667 -0.618250847703333 -0.78677600075 -0.586384269796667 -0.907235951833333 -0.991194208166667 -0.683619228741667 -0.717740819666667 -0.870687079333333 -0.673262216612083 -0.978564399166667 -0.991616841916667 -0.717686900416667 -0.7853966345 -0.76919475825 -0.74982482825 -0.940704553833333 -0.991906106666667 -0.321163294995833 -0.598095943933333 -0.408132345092417 -0.717664611685 -0.226588756634917 -0.566481581458333
15 "2" 0.273379262283186 -0.0142812794946018 -0.110775152150442 -0.672105436017699 -0.0535339011327434 0.123822836970177 0.919591226637168 -0.00169449791150442 0.0376623920040708 -0.980602528230089 -0.144379417300885 0.131655581920354 0.0838782243362832 -0.000435047376106194 -0.000923737336061947 -0.694294931769912 0.21077281199469 -0.0160769440115044 -0.0462064464281416 -0.0712154006240708 0.0899653917568142 -0.673484710530973 -0.0782298183185841 -0.0325803982674336 -0.086908587399115 -0.0470840996404425 -0.0517853829761062 -0.654017033893805 -0.0350192697876106 -0.0533534810427434 0.090710748250177 -0.0843040962865487 0.090710748250177 -0.0843040962865487 -0.122305131572035 0.0839485213902655 0.119789596140973 -0.0852196420399026 0.00511391656787611 -0.260421829469911 -0.666835103185841 -0.437038231587699 -0.768117422566372 -0.674440847876106 -0.93713689460177 -0.985008262566372 -0.702678294070796 -0.542708170938053 -0.82434053460177 -0.713190715929204 -0.963466461150442 -0.984118194690266 -0.635987324743363 -0.76713004380531 -0.72527627539823 -0.687223330530973 -0.93211641159292 -0.984178876902655 -0.439932987929204 -0.712159231654867 -0.360121169454867 -0.695722502433628 -0.279425092327434 -0.593987493867257
15 "3" 0.279483045894737 -0.0127275451358947 -0.107951251810526 -0.372026589052632 -0.0712554831358947 0.0624475724894737 0.950839201052632 -0.165928585484211 0.0709129147070526 -0.968260764 -0.195489592850526 0.138274820673684 0.0734232399968421 0.0101264549410211 -0.00810552469515789 -0.490277784315789 0.0326990851368421 0.0264876379410526 -0.0750408558836842 -0.0521310831263158 0.0739758120573684 -0.669663143147368 -0.0550995188052632 -0.0716503668842105 -0.0778805305863158 -0.0463666823221053 -0.0441626307736842 -0.743594213789474 -0.0985253395263158 -0.00762363286210526 0.152794267584211 -0.114812973042105 0.152794267584211 -0.114812973042105 -0.066192664477779 -0.113817989612632 0.141445529791579 -0.0719869509448421 0.0344095650972211 -0.170181895742105 -0.446456971231579 -0.452228690542105 -0.653496935378947 -0.346184762105263 -0.885683674736842 -0.949331076105263 -0.522326817595789 -0.551904433093684 -0.700898176663158 -0.502830252389474 -0.882314105368421 -0.947463561473684 -0.630729020198947 -0.721895281263158 -0.621181252463158 -0.684495236021053 -0.877048034947368 -0.968167157789474 -0.363759064389474 -0.665763106084211 -0.30569836648 -0.605575273051579 -0.264430115313684 -0.588028513694737
16 "1" 0.266538781933884 -0.0156641718471074 -0.114376321752066 -0.730658474958678 -0.443236027570248 -0.0768749680917355 0.228890301347107 -0.0454968124793388 0.357354282644628 -0.957292806942149 -0.229369370900826 -0.0339350499421488 0.0774926275429752 0.0150054130609917 0.0151475021030165 -0.791443940661157 0.0229466727689256 -0.106167624316198 0.0209344415719008 -0.0862524949545455 0.0526118640900826 -0.779365284214876 -0.0827563287024793 0.085766738553719 -0.118520603539752 -0.0326018587086777 -0.0482955731305785 -0.868421113719008 0.0348337547702479 0.0824568378454545 0.00663384586958678 0.035271527407438 0.00663384586958678 0.035271527407438 -0.136899689693388 -0.097720503068595 0.079661770346281 -0.0230226912641322 0.0380717796991736 -0.118450581990248 -0.767265354297521 -0.670460700082645 -0.705364544958678 -0.71776924338843 -0.832309492066116 -0.982786504214876 -0.802075497933884 -0.767203060909091 -0.808383545785124 -0.799106138347107 -0.939153977933884 -0.983398492231405 -0.788965735950413 -0.83528451 -0.777940887024793 -0.780416268181818 -0.910757486528926 -0.99429930661157 -0.15745220891405 -0.481615363943802 -0.389326641592562 -0.678131606123967 -0.210823396229752 -0.54421632638843
16 "2" 0.27875194525 -0.01457582604925 -0.097497453375 -0.73941904575 -0.14965338183 0.0927578918016667 0.935455055916667 -0.0781887211083333 -0.0410450310566667 -0.981140568 0.03837552363 0.12003162085 0.0749594467166667 0.00978333650491667 -0.0050808441155 -0.738140241333333 0.0330529714543333 -0.0205899512075 -0.0301389887245 -0.0626133292083333 0.0805474941183333 -0.842119524666667 -0.0386576517658333 -0.0924947626875 -0.102179132936667 -0.0443359994716667 -0.0564832817333333 -0.856263517833333 0.1125426789 -0.0566263560566667 0.075539510328 -0.165753815552833 0.075539510328 -0.165753815552833 -0.0766378213523333 -0.01707667818 0.137647948265833 -0.102813993234167 -0.0389564401966667 -0.144646275090833 -0.735336135916667 -0.689475378 -0.655596828 -0.741318098 -0.840056069416667 -0.968527322333333 -0.757402072083333 -0.757572595666667 -0.743668638666667 -0.741377272833333 -0.88312113425 -0.9734036885 -0.815906149416667 -0.819293771416667 -0.736009759 -0.8510232535 -0.910285348916667 -0.9927954945 -0.505188277425 -0.743384543833333 -0.406741575236142 -0.71465822905 -0.315188598925 -0.602346862270083
16 "3" 0.288043017064 -0.0172729663416 -0.10975493608 -0.5392571793384 -0.1559543302144 -0.005518816816 0.93265048416 -0.05811101224 -0.188787998776 -0.97499165088 0.478830702752 -0.058922467656 0.080089213328 0.001966813763992 -0.01399358624776 -0.6564468188 -0.0876744898936 -0.0198607024544 -0.0271526858672 -0.0685162274496 0.0855324751752 -0.77817653224 -0.1513479134096 0.0981560866536 -0.1015348962924 -0.04786390914272 -0.05698287104936 -0.85045403448 0.0402432334552 0.0989451770184 0.0173244972944 -0.0464713836176 0.0173244972944 -0.0464713836176 -0.0521244513248 -0.06418327241864 0.2063146457612 -0.0242061991872 0.01728755731912 -0.1072552542744 -0.6035561579768 -0.65546092614528 -0.62321273381376 -0.51713936225104 -0.8029264288 -0.9498295816 -0.67685538664 -0.722057605744 -0.706303594408 -0.66616936096304 -0.85130304456 -0.95443211512 -0.7654875346832 -0.79405969048 -0.75479113968 -0.78459081168 -0.940854042 -0.98732173592 -0.315543265368 -0.5925808242624 -0.30075445564 -0.5932183973288 -0.22693056274968 -0.550889318944
17 "1" 0.262852226621849 -0.0192737747601681 -0.112767958655462 -0.605898592242269 -0.376524856144538 -0.233793065806723 0.225470737563025 0.278444176218487 0.310894557731092 -0.956383081176471 -0.13303266464958 -0.468189875193277 0.077463438812605 0.0166553521696639 0.00297802290453782 -0.70364436907563 0.0427019204714286 0.0301436808596639 -0.0262787702454118 -0.0784798981981345 0.0891155069840336 -0.782549735806723 -0.247262483930252 0.137372057323067 -0.118428506963866 -0.038315180662521 -0.0451066894489076 -0.829633503781513 0.0257352738798319 -0.16731722180084 -0.0068704709302521 -0.061072402589916 -0.0068704709302521 -0.061072402589916 -0.0280514284957983 -0.0739848232721849 0.150841244056303 -0.192106922263866 -0.0922454657596639 0.00759678790672269 -0.637711054710924 -0.616982878729412 -0.737312270915966 -0.594529117056303 -0.869162521092437 -0.988370664789916 -0.73090406512605 -0.735130858067227 -0.840267514117647 -0.702476085613445 -0.954910058823529 -0.990591164957983 -0.747790746789916 -0.791255512016807 -0.713217165882353 -0.794587656983193 -0.879608178739496 -0.988110233445378 -0.107826433512605 -0.377992357805882 -0.491053128001429 -0.786794453781513 -0.0724814168238656 -0.354129823764706
17 "2" 0.27490961944 -0.01626993201416 -0.11175408712 -0.66507136392 -0.0210643774096 0.270174787776 0.93669931464 -0.089245675424 -0.162381370836 -0.98570054352 0.2838933677268 0.3537157963976 0.0761679476256 0.00922098093168 0.01109926683424 -0.6825827948 0.0886542699096 0.0158277616152 -0.0262858251496 -0.0752463308552 0.08098282838 -0.74084381712 -0.0526179730112 -0.1394554519944 -0.1019149289088 -0.03955753584496 -0.0512320358416 -0.72004356016 -0.02950525454688 -0.07286781842 0.04149603975648 -0.0782053872352 0.04149603975648 -0.0782053872352 -0.1109500343808 -0.02597084266632 0.1695666027944 -0.11832361133272 -0.1190491956488 -0.0932115240304 -0.68507626072 -0.52833619043976 -0.68594130904 -0.65801000632 -0.86220156688 -0.98077983656 -0.71584751616 -0.600809207088 -0.76171237264 -0.67704861 -0.90426193328 -0.98115327712 -0.7050322204 -0.74546366536 -0.69720685248 -0.75326757928 -0.90794535056 -0.9831829212 -0.334023955824 -0.606542155888 -0.117899182968 -0.38288611418 -0.2875312541968 -0.573557438768
17 "3" 0.28386900233871 -0.017161207746129 -0.103200790176371 -0.553836103045161 -0.0432318030483871 0.264514209710484 0.913633349112903 -0.218012229451613 -0.18720921291129 -0.97249849733871 0.402443259895161 0.344721549951613 0.0904700493733871 -8.44736029032267e-05 -0.00602526773725806 -0.662430726733871 0.00396676813145161 0.0810143967364516 0.00818427812483871 -0.0942961419225807 0.0614324581578226 -0.754735455153226 -0.084040492683871 -0.270007974175 -0.103693358596774 -0.0396054610583065 -0.0559755731899194 -0.817701171532258 -0.00881668708145161 -0.230548496059677 0.122158352184677 -0.136340230866935 0.122158352184677 -0.136340230866935 0.00998101752580645 -0.12047304878871 0.111854430022581 -0.0324222277112903 -0.0589552564798387 -0.17576889602879 -0.631718127642984 -0.661111613629032 -0.734595391072581 -0.527512323387903 -0.8779169175 -0.982138669677419 -0.703873498923387 -0.750710139596774 -0.807457358467742 -0.651151675889516 -0.924922432822581 -0.982946669516129 -0.734268587875 -0.7884184775 -0.769838597258064 -0.763440971535484 -0.946857087822581 -0.988272787177419 -0.3441959205 -0.623864173790323 -0.444503769443548 -0.729534648145161 -0.221057496798387 -0.545643506435484
18 "1" 0.270310749674797 -0.0196629830845341 -0.110036357813008 -0.699545185609756 -0.289475919375447 -0.0392356106674797 0.299952210569106 0.231058084227642 0.269940388593496 -0.972824308943089 -0.206549433341463 -0.229249077609756 0.0779417425642276 0.016164393995935 0.00377191801520325 -0.786590190487805 -0.0610847558211382 0.112759390982927 -0.035499337002439 -0.0690723061642276 0.092314262096748 -0.804711594390244 -0.000398062122845529 -0.0364317607634146 -0.0951319524278049 -0.0456642470715447 -0.0640007637325203 -0.885095547560976 -0.0414759869618699 -0.147129417080488 0.134206685078049 -0.160295043633333 0.134206685078049 -0.160295043633333 -0.0853233506691057 -0.0605065008861789 0.0428374686731707 -0.0509272868146341 -0.0512694899317073 -0.13854160528374 -0.739937718536585 -0.691864110325203 -0.768924347804878 -0.685512451707317 -0.882837844796748 -0.991844970569106 -0.799204230406504 -0.794316770162602 -0.869831334796748 -0.79269019203252 -0.974606538617886 -0.992969989105691 -0.803765654308943 -0.827269330081301 -0.758358305447154 -0.808028571951219 -0.91908889796748 -0.992924201707317 -0.435491845410813 -0.716390740707317 -0.35240918104065 -0.641173591926829 -0.249687779265854 -0.56590244840813
18 "2" 0.275593854424779 -0.0153139171057522 -0.108095556530973 -0.687912783539823 -0.118032207749204 0.180073637987336 0.916778696283186 -0.0605152890707965 0.051458917619469 -0.988576145132743 -0.198932576073451 0.0622155223513274 0.0766870852389381 0.0175156996779646 0.00670138592896637 -0.682599937345133 0.178629541434513 0.0366432645743363 -0.0365934823517699 -0.0650080741323894 0.0896002117424779 -0.849470568141593 -0.00868784100884956 -0.000487631931858407 -0.0960527441380531 -0.0415286210300885 -0.0512921246821239 -0.787992947787611 -0.0196806015955752 0.111630047427611 0.0853563678442478 -0.0905488558761062 0.0853563678442478 -0.0905488558761062 -0.166733376185841 -0.0212815903619469 0.14244185703354 -0.111059526546903 -0.0448130420362832 -0.199433304379115 -0.685060789380531 -0.613315463893805 -0.738566159557522 -0.689216755840708 -0.91315072460177 -0.975594520088496 -0.705914593893805 -0.675526505221239 -0.796633248672566 -0.686741796460177 -0.946148698495575 -0.977213052035398 -0.801500157964602 -0.781649118761062 -0.762558339292035 -0.864878545309735 -0.939345407079646 -0.993098531946903 -0.472255564667257 -0.726907388654867 -0.36598906590885 -0.662958593716814 -0.388319467707965 -0.688601976734513
18 "3" 0.28274737203125 -0.0167347558103125 -0.106278042890625 -0.695799560625 -0.186270530910938 0.239812464115391 0.94100084234375 -0.213488776015625 -0.0489148586875 -0.979718621796875 0.234884782576563 0.410553045460938 0.0777389099210938 0.00564579550582031 -0.00712759453625 -0.730673386484375 -0.0650019558988281 0.15951032595625 -0.0399366587703125 -0.0690990452046094 0.090518642103125 -0.764692008304688 -0.0396087481570312 -0.294165471109375 -0.0922459885351563 -0.0450636510695313 -0.0548801678398438 -0.85080680078125 -0.0482584420639062 -0.117907717164062 0.0523733716140625 -0.0601315096945313 0.0523733716140625 -0.0601315096945313 -0.0734644250832688 -0.110544315082031 0.105541835929844 -0.0268885411057813 -0.003308330778125 -0.201711354158594 -0.71527107609375 -0.681001450390625 -0.773841836796875 -0.68889121046875 -0.922071562265625 -0.985028590703125 -0.741694052109375 -0.756420593671875 -0.82980364796875 -0.743545286640625 -0.955556228046875 -0.9851901846875 -0.7602428650625 -0.836593612421875 -0.74773578609375 -0.769632795898437 -0.94209380875 -0.989545476953125 -0.389676234046094 -0.680943500554688 -0.302232700735937 -0.566981224710937 -0.232041897126742 -0.562656395007813
19 "1" 0.262723676723577 -0.0214535726650407 -0.122663785723577 -0.693059422028455 -0.0361976489130081 -0.0170570052577236 -0.189158105447154 0.36377757195122 0.392133571154472 -0.945150304065041 0.280174247642276 -0.0818553196455285 0.079157883929187 0.0260012848411382 0.00963143562039024 -0.720409721804878 0.0901447984609756 0.0226584423349593 -0.00842321391987317 -0.108027523089431 0.0732105244796748 -0.794509618292683 0.0031257240593496 -0.106613435674797 -0.0976195430081301 -0.0363285333449593 -0.0577823070658537 -0.73651891476748 0.0454030176765041 -0.170011427943902 0.0984704170878049 -0.116115447983089 0.0984704170878049 -0.116115447983089 -0.156686057631707 0.000970076897560975 0.275758275560976 -0.248356817439024 -0.0903920272731707 0.0230780998682927 -0.708629913635041 -0.620077852284553 -0.736333626555285 -0.688215009053659 -0.890609693658537 -0.960571143739837 -0.730419727460976 -0.68188643395935 -0.789482304861789 -0.735517737430894 -0.926682105365854 -0.962365873821138 -0.720631759686179 -0.729251511960163 -0.678711850949594 -0.819252096341463 -0.86669184398374 -0.972282044227642 -0.343096739512195 -0.58443786206748 -0.503269268387805 -0.797395555414634 -0.287537240056911 -0.583413198422764
19 "2" 0.27387227232 -0.0177535091144 -0.11454372616 -0.59053733057128 -0.526871553344 0.22145178976096 0.72857354592 0.11753197464 0.248275293312 -0.96956569432 -0.43302581833392 0.267503838864 0.0782242777784 0.0140497075932922 -0.012614251133952 -0.53054567932472 0.0013966750456 -0.0746705905344 -0.0239452275188 -0.0616454248512 0.08978972438904 -0.5860184702496 0.1622010692704 -0.2534439184536 -0.0936017964416 -0.037606483752 -0.059591443984 -0.5439340562376 0.3659028412064 -0.130723367952 0.0614026815876 -0.0761444121 0.0614026815876 -0.0761444121 -0.1360135810464 0.0158778015336 0.0355848471936 0.0474619459168 -0.02245895303992 -0.1284221630192 -0.584347342304 -0.49067413076416 -0.60777980996 -0.59359822402 -0.85470679112 -0.860619255888 -0.56228349512928 -0.5673542197544 -0.6284616478 -0.5395409168856 -0.83059311072 -0.86779087028 -0.478431077784 -0.6059218602584 -0.56981965249856 -0.62066615692608 -0.836789652 -0.93486341568 -0.33168385189616 -0.609301845128 -0.3231779023584 -0.6230644748136 -0.1705671677168 -0.493197024368
19 "3" 0.272780438223214 -0.0151353257899196 -0.117626548408732 -0.42690836625 -0.262428737942857 0.261732515339286 0.922419995446429 -0.220805746607143 0.0412255670913393 -0.960137161071429 -0.252670105419643 0.355636665491071 0.0746045256607143 -0.00701003833955357 -0.00248393794883036 -0.452349733169643 -0.0419338830696429 0.0290392670472321 -0.0880076211471429 -0.0315899845357143 0.103404778897321 -0.523458726928571 0.180988330329464 -0.279436537710804 -0.0763070621142857 -0.04130620044375 -0.053135943993125 -0.573191525377679 0.199309037959821 -0.213264706680357 0.0936239220919643 -0.0909893368785714 0.0936239220919643 -0.0909893368785714 -0.0565737750669643 -0.0649545573065179 0.15997447329375 -0.0496015636866071 0.0148714749765179 -0.147846981896429 -0.456546702410714 -0.448891655383929 -0.592749598847768 -0.416723632321429 -0.807012406375 -0.846345876348214 -0.476870692267857 -0.535882776526786 -0.620257036357143 -0.476574554628571 -0.755867373276786 -0.847427316651786 -0.452416572991071 -0.584314816348214 -0.555679433799107 -0.548521394198214 -0.844705229732143 -0.854695953571429 -0.389630593549107 -0.670749327410714 -0.4127988338125 -0.701423582133929 -0.23690988346125 -0.567062174241071
20 "1" 0.24490378289916 -0.0203485609613445 -0.111452733357983 -0.599608926694118 -0.250379956983193 0.0316592809411765 0.063080212697479 0.28854961394958 0.217134330803529 -0.929844557647059 -0.0249548880168067 -0.0757451652536975 0.0868602542369748 0.00346176838705882 -0.0122888531110672 -0.642024153882353 -0.192446238930252 0.154025713307067 0.0150076758764706 -0.129416106378151 0.0958323807487395 -0.77371617697479 -0.0477186275563025 -0.129709065898319 -0.120454390608319 -0.0302928667302521 -0.0571009932268908 -0.76720819210084 -0.0769083799882353 0.0136355269504202 0.0404758889717647 -0.0763090538496639 0.0404758889717647 -0.0763090538496639 -0.110369473205042 -0.156791268539496 0.0711623556957983 -0.039144155589916 -0.13110295087563 -0.194471046884874 -0.612033192971429 -0.564361937942353 -0.694409310252101 -0.5956179868 -0.868038955294118 -0.980244307647059 -0.672006676351261 -0.692195160985714 -0.772824647647059 -0.643732552973109 -0.909770393781513 -0.980172433277311 -0.721218667983193 -0.62564346787479 -0.506269213103361 -0.790954793697479 -0.696523446888235 -0.96651957605042 -0.294084899256303 -0.556125803431933 -0.407120883739496 -0.736907872436975 -0.416374060747899 -0.713709403117647
20 "2" 0.275667137948718 -0.0175462651142735 -0.110623155641026 -0.645375086179487 -0.310792567503675 0.205848784132137 0.913779692051282 -0.108771759358974 0.0702494188982906 -0.979071853504274 -0.15630169434188 0.178741800449573 0.0787833029230769 -0.0058107331025641 0.00366890762008547 -0.593504788586325 -0.132534652854701 0.233143106636752 -0.0307412210641026 -0.0690077562071795 0.0733757072854701 -0.652276636393162 -0.00515041217863248 -0.0564798076564103 -0.0837928927299145 -0.0453886442880342 -0.0502205802769231 -0.661743451598291 -0.0476105401113675 -0.100117471 0.0563149971239316 -0.0973556179598291 0.0563149971239316 -0.0973556179598291 -0.127715505635897 -0.0608093209616239 -0.032152716891453 0.124949642897436 -0.169249124851282 -0.0132086524726496 -0.617752308722222 -0.357319191222222 -0.653199479632479 -0.657494364376068 -0.865870567179487 -0.945502845811966 -0.614552621820513 -0.478989875324786 -0.699809185811966 -0.608114852073504 -0.880628322991453 -0.945958975897436 -0.58794141084359 -0.530638445419402 -0.583906831623077 -0.673958303299145 -0.847197596153846 -0.964747773247863 -0.490172167965812 -0.731167953350427 -0.339381946475214 -0.660590493247863 -0.3141916911 -0.626218338307692
20 "3" 0.284967059330508 -0.0148553237864407 -0.102004518154237 -0.569943920645763 -0.187483117748305 0.161709388087288 0.91447132440678 -0.295062827627119 0.0330637413472034 -0.96610635720339 0.0376018951864407 0.246656883276271 0.0737423705423729 0.00889824540762712 -0.00476317611666102 -0.645356368526271 -0.140766757270339 -0.0152352447830508 -0.057400800864322 -0.0378987276644915 0.0874857898318644 -0.626737035228814 -0.0206520314601695 -0.238358437583051 -0.0803885634067797 -0.0487532565423729 -0.0555205011949153 -0.665217025122881 -0.111565771665254 -0.158619828013559 0.0449680722584746 0.0227168586949153 0.0449680722584746 0.0227168586949153 -0.0619770875449153 -0.0040460077 0.0603488077664407 0.0503408024508475 -0.0823512077050848 0.0024171486779661 -0.608186306389831 -0.355760437288136 -0.647062811435593 -0.556858872612034 -0.855949130508475 -0.97172329059322 -0.669746483855331 -0.500381997238983 -0.725254338313559 -0.651980993338983 -0.864555648898305 -0.974039960084746 -0.569046565373729 -0.616032159745763 -0.465815429667797 -0.647540930923729 -0.73620430388983 -0.960078020423729 -0.312563222211864 -0.627298603991525 -0.141659138594068 -0.455516494484746 -0.329997731115254 -0.663911891838983
21 "1" 0.269222161467153 -0.0202410606054015 -0.110856316583942 -0.709998373919708 -0.648074947591241 -0.260587899166423 0.153459147270073 0.245845175182482 0.411569676131387 -0.944192125693431 -0.532148331372263 -0.561261458137591 0.0895690532394161 0.00251773500562044 -0.0214892238709489 -0.792444026058394 -0.0823570501759124 0.131806281211679 0.0014341071459854 -0.128148160941606 0.0625631289343066 -0.823261385912409 -0.0994794532948905 0.286460146781022 -0.112858288522628 -0.0272772452879562 -0.0418890450729927 -0.843608766423358 0.120645383248905 -0.0974983806164234 0.0133591723941606 -0.0134962289506036 0.0133591723941606 -0.0134962289506036 -0.0990925429711679 -0.0561775085722628 0.104657379176642 -0.0654504069 -0.0214865429656934 -0.173938891028467 -0.745562429131387 -0.623100135305839 -0.742189831605839 -0.697834312890511 -0.887808337007299 -0.982507984233577 -0.796412087518248 -0.708917596357664 -0.823197704452555 -0.807264582481752 -0.943391877956204 -0.984174168759124 -0.792808181751825 -0.78716514459854 -0.69776525640146 -0.83376584729927 -0.809296149051095 -0.978927765036496 -0.133110405191971 -0.423489576735766 -0.473462122954745 -0.754555849270073 -0.135404117034599 -0.468982730119708
21 "2" 0.278163582627737 -0.0158281470645255 -0.109120625861314 -0.728375483751825 -0.0125945027542336 0.202940057663504 0.910612817007299 -0.127459412737226 -0.119089820773723 -0.98406981649635 0.206361039306569 0.0582768092905109 0.076665275029927 0.00840126944927883 -0.00397324616737226 -0.657493210069781 0.146458989479635 0.159968787270073 -0.0297630702422336 -0.0629247435467153 0.0889167459868613 -0.77730658810219 -0.0540578466053285 0.0502654629693431 -0.095710569150365 -0.0438612445056496 -0.0562385613007299 -0.704587113226277 0.133079461691971 -0.0442072639029197 0.0774106693654015 -0.0363473154868613 0.0774106693654015 -0.0363473154868613 -0.176702686419343 0.0461401754751825 0.101195147456204 -0.108225698378248 -0.0993156563576642 -0.110193779656204 -0.718420946153285 -0.587774877873723 -0.716343909635036 -0.732820059379562 -0.865604340729927 -0.963792256642336 -0.690164346649635 -0.65024601249927 -0.764148362481752 -0.655020661667153 -0.900491853941606 -0.965399492919708 -0.704687127664234 -0.749024249927007 -0.713584128854015 -0.800651255839416 -0.91050178 -0.979196202554744 -0.420165466605839 -0.680233526532847 -0.155041912985401 -0.39549150499635 -0.361632473671533 -0.652452081180292
21 "3" 0.285182802029851 -0.0169136817502985 -0.106304320635075 -0.576499398425373 -0.11042766768209 0.411266653977612 0.878348743880597 -0.34968763261194 -0.201031252164179 -0.968563140149254 0.486011660850746 0.383306014820896 0.0803878978955224 -0.000503468594738807 -0.00642196458686567 -0.648224202137313 -0.110722099988806 0.241100932455224 -0.0551781711895522 -0.043578935433806 0.107348761231343 -0.787764780708955 -0.218330958124627 -0.352685041118657 -0.0929392552059702 -0.0515676230320896 -0.0622242434372388 -0.830076809179104 -0.061175826338806 -0.30299872868209 0.0989687189559701 -0.0665954619791045 0.0989687189559701 -0.0665954619791045 0.0215323937253731 -0.212590600066194 0.184140382731343 -0.0930701855857463 -0.0255969410567164 -0.147070575761194 -0.614750785229851 -0.569937571397015 -0.663642592917164 -0.563156818485075 -0.851174055 -0.956694850970149 -0.661462642916418 -0.676638462895522 -0.713531338392537 -0.666161333835821 -0.837578111492537 -0.955861635074627 -0.758774632089552 -0.741395108902985 -0.717234878880597 -0.798386228320896 -0.929058167089552 -0.976405348134328 -0.361047108782836 -0.649339533358209 -0.332379213679105 -0.626932649001493 -0.327894465492537 -0.646549144914925
22 "1" 0.268329336647368 -0.0189048226419298 -0.113287743578947 -0.567779261825702 -0.249387792339474 -0.0495395569151754 0.0633813555263158 0.275369502017544 0.452224294304123 -0.933147993245614 -0.147646910087719 -0.222196862217018 0.079824382 0.0164283287846491 -0.0153374445079825 -0.616002199263158 0.0907040068517544 0.23021385725614 0.0365725268224561 -0.125319823287719 0.0973788433192982 -0.715270780915789 -0.0181563805192982 0.00764989159298246 -0.117978830607105 -0.0378012417682456 -0.0692351401929825 -0.760105565350877 0.198559713451754 -0.155248046919298 0.102171961324561 -0.117227047429825 0.102171961324561 -0.117227047429825 -0.102154430765789 -0.0180909870447368 0.194598877275439 -0.0534631733742982 0.0522965751640351 -0.171127899336842 -0.622784213317544 -0.536394245783333 -0.686672131201754 -0.548607368548246 -0.848297794824561 -0.959370385175439 -0.62645046173421 -0.630751561523684 -0.765903654210526 -0.640215672673246 -0.929880339473684 -0.960862534649123 -0.674136946719298 -0.802315019210526 -0.668738649894737 -0.729650014745614 -0.864585278333333 -0.965076836403509 -0.295823102342105 -0.573274140476316 -0.252110022918421 -0.55306517372807 -0.202236589544737 -0.541784338649123
